"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trophic_level","troph_lev_se","troph_estimate","IUCN_status","fisheries_status","commercial","recreational"
"Actinopterygii","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys californicus","Paralichthys californicus; Hippoglossus californicus Ayres, 1860","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Desmodema","Desmodema lorum","Desmodema lorum","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Desmodema","Desmodema lorum","Desmodema lorum","species","adult",4,0.5,"Relatives","NE","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Desmodema","Desmodema lorum","Desmodema lorum","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Lyopsetta","Lyopsetta exilis","Lyopsetta exilis; Eopsetta exilis (Jordan & Gilbert, 1880); Hippoglossoides exilis Jordan & Gilbert, 1881","species","juvenile",NA,NA,NA,"LC","minor commercial",1,1
"Actinopterygii","Stomiiformes","Stomiidae","Photonectes","Photonectes margarita",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus","Scorpaenichthys marmoratus","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Sciaenidae","Genyonemus","Genyonemus lineatus","Genyonemus lineatus","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps gracilis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps gracilis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus mykiss","Oncorhynchus mykiss; Oncorhynchus gairdnerii (Richardson, 1836); Oncorhynchus kamloops Jordan, 1892; Oncorhynchus mykiss nelsoni Evermann, 1908; Parasalmo mykiss (Walbaum, 1792); Parasalmo penshinensis (Pallas, 1814); Salmo gairdneri Richardson, 1836; Salmo gairdneri irideus Gibbons, 1855; Salmo gairdneri shasta Jordan, 1894; Salmo gairdnerii Richardson, 1836; Salmo gairdnerii gairdnerii Richardson, 1836; Salmo gairdnerii irideus Gibbons, 1855; Salmo gilberti Jordan, 1894; Salmo iridea Gibbons, 1855; Salmo irideus Gibbons, 1855; Salmo irideus argentatus Bajkov, 1927; Salmo kamloops (Jordan, 1892); Salmo kamloops whitehousei Dymond, 1931; Salmo masoni Suckley, 1860; Salmo mykiss Walbaum, 1792; Salmo nelsoni Evermann, 1908; Salmo penshinensis Pallas, 1814; Salmo purpuratus Pallas, 1814 (synonym); Salmo rivularis Ayres, 1855; Salmo rivularis kamloops (Jordan, 1892); Salmo truncatus Suckley, 1859; Trutta iridea (Gibbons, 1855)","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys notatus","Porichthys notatus","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Bathophilus","Bathophilus flemingi",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Bathophilus","Bathophilus flemingi",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys scolopaceus","Nemichthys scolopaceus; Belonopsis leuchtenbergi (Lowe, 1852); Cercomitus flagellifer Weber, 1913; Investigator acanthonotus (Alcock, 1894); Leptocephalus andreae Schmidt, 1912; Leptocephalus canaricus Lea, 1913; Leptorhynchus leuchtenbergi Lowe, 1852; Nematoprora polygonifera Gilbert, 1905; Nemichthys acanthonotus Alcock, 1894; Nemichthys avocetta Jordan & Gilbert, 1881; Nemichthys fronto Garman, 1899; Nemichthys gaussiana (Pappenheim, 1914); Nemichthys mediterraneus Ariola, 1904; Nemichthys scalopaceus Richardson, 1848 (misspelling); Nemichthys scolopacea Richardson, 1848 (misspelling); Paravocettinops trilinearis Kanazawa & Maul, 1967; Tilurella gaussiana Pappenheim, 1916","species","larva",NA,NA,NA,"LC","none",0,0
"Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea victoria",NA,"species","adult",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Oegopsida","Thysanoteuthidae","Thysanoteuthis","Thysanoteuthis rhombus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Thysanoteuthidae","Thysanoteuthis","Thysanoteuthis rhombus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Anguilliformes","Nemichthyidae","Avocettina","Avocettina infans","Avocettina infans; Avocettina elongata (Gill & Ryder, 1883); Avocettina exophthalma Parr, 1932; Avocettina gilli (Bean, 1890); Avocettinops normani Bertin, 1947; Avocettinops schmidti Roule & Bertin, 1924; Borodinula gilli (Bean, 1890); Borodinula infans (Günther, 1878); Labichthys elongatus Gill & Ryder, 1883; Labichthys gilli Bean, 1890; Leptocephalus oxycephalus Pappenheim, 1914; Nemichthys infans Günther, 1880","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys californicus","Paralichthys californicus; Hippoglossus californicus Ayres, 1861","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus princeps","Caulolatilus princeps; Caulolatilus affinis Hildebrand, 1946; Dekaya anomala Cooper, 1863; Latilus princeps Jenyns, 1842","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus princeps","Caulolatilus princeps; Caulolatilus affinis Hildebrand, 1946; Dekaya anomala Cooper, 1863; Latilus princeps Jenyns, 1841","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Mullidae","Mullus","Mullus barbatus barbatus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Scorpaeniformes","Agonidae","Podothecus","Podothecus accipenserinus","Podothecus accipenserinus; Agonus accipenserinus Tilesius, 1813; Phalangistes accipenserinus (Tilesius, 1813); Phalangistes acipenserinus Pallas, 1814; Podothecus peristethus Gill, 1862","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Agonidae","Podothecus","Podothecus accipenserinus","Podothecus accipenserinus; Agonus accipenserinus Tilesius, 1813; Phalangistes accipenserinus (Tilesius, 1813); Phalangistes acipenserinus Pallas, 1814; Podothecus peristethus Gill, 1863","species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Mysida",NA,NA,"Mysida spp.",NA,"order","adult",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Istiophoridae","Makaira","Makaira mazara",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Istiophoridae","Makaira","Makaira mazara",NA,"species","adult",4.46,0.89,"Species","NE","commercial",1,1
"Actinopterygii","Perciformes","Istiophoridae","Makaira","Makaira mazara",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus zachirus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Hydrozoa","Narcomedusae","Aeginidae","Aegina","Aegina citrea",NA,"species","adult",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus bimaculatus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Sepiida","Sepiolidae","Rossia","Rossia pacifica","Rossia pacificus","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes aleutianus",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes auriculatus","Sebastes auriculatus; Sebastes (Pteropodus) auriculatus Girard, 1854; Sebastodes auriculatus (Girard, 1854)","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes wilsoni",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius productus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Tetraodontiformes","Molidae","Masturus","Masturus lanceolatus",NA,"species","adult",3.61,0.43,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus",NA,"species","larva",NA,NA,NA,"VU","none",0,0
"Malacostraca","Decapoda","Polybiidae","Polybius","Polybius henslowii",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus pharao",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Octopodidae","Scaeurgus","Scaeurgus unicirrhus",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Gasterosteus aculeatus; Gasteracanthus cataphractus Pallas, 1814; Gasterosteus algeriensis Sauvage, 1874; Gasterosteus argentatissimus Blanchard, 1866; Gasterosteus argyropomus Cuvier, 1829; Gasterosteus atkinsii Bean, 1879; Gasterosteus bailloni Blanchard, 1866; Gasterosteus biaculeatus Mitchill, 1815; Gasterosteus bispinosus Walbaum, 1792; Gasterosteus brachycentrus Cuvier, 1829; Gasterosteus cuvieri Girard, 1850; Gasterosteus dimidiatus Reinhardt, 1837 (synonym); Gasterosteus elegans Blanchard, 1866; Gasterosteus gymnurus Cuvier, 1829; Gasterosteus inopinatus Girard, 1854; Gasterosteus insculptus Richardson, 1855; Gasterosteus intermedius Girard, 1856; Gasterosteus leiurus Cuvier, 1829; Gasterosteus loricatus Reinhardt, 1837; Gasterosteus neoboracensis DeKay, 1842; Gasterosteus neustrianus Blanchard, 1866; Gasterosteus niger Cuvier, 1829; Gasterosteus noveboracensis Cuvier, 1829; Gasterosteus obolarius Cuvier, 1829; Gasterosteus plebeius Girard, 1854; Gasterosteus pugetti Girard, 1856; Gasterosteus semiarmatus Cuvier, 1829 (synonym); Gasterosteus semiloricatus Cuvier, 1829; Gasterosteus serratus Ayres, 1855; Gasterosteus suppositus Sauvage, 1874; Gasterosteus teraculeatus Lacepède, 1801; Gasterosteus tetracanthus Cuvier, 1829; Gasterosteus texanus Sauvage, 1874; Gasterosteus trachurus Cuvier, 1829; Gasterosteus williamsoni Girard, 1854; Gastrosteus aculeatus (Linnaeus, 1758) (synonym)","species","adult",3.3,0.2,"Species","LC","minor commercial",1,0
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Ammodytidae","Ammodytoides","Ammodytoides gilli","Ammodytoides gilli; Ammodytes lucasanus Beebe & Tee-Van, 1938; Ammodytoides lucasanus (Beebe & Tee-Van, 1938); Bleekeria gilli Bean, 1897","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus imperatorius",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum crockeri",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum crockeri",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Malacostraca","Decapoda","Munididae","Munida","Munida quadrispina",NA,"species","adult",NA,NA,NA,"NE","none",0,0
"Malacostraca","Decapoda","Munididae","Munida","Munida quadrispina",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Elasmobranchii","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca",NA,"species","adult",4.35,0.187,NA,"NT","minor commercial",1,1
"Elasmobranchii","Squaliformes","Squalidae","Squalus","Squalus acanthias",NA,"species","adult",4.37,0.412,NA,"LC","commercial",1,1
"Elasmobranchii","Squaliformes","Squalidae","Squalus","Squalus acanthias",NA,"species","juvenile",NA,NA,NA,"LC","commercial",1,0
"Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola mola","Mola mola","species","adult",3.28,0.43,NA,"VU","minor commercial",1,1
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus vulgaris",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys scolopaceus","Nemichthys scolopaceus; Belonopsis leuchtenbergi (Lowe, 1852); Cercomitus flagellifer Weber, 1913; Investigator acanthonotus (Alcock, 1894); Leptocephalus andreae Schmidt, 1912; Leptocephalus canaricus Lea, 1913; Leptorhynchus leuchtenbergi Lowe, 1852; Nematoprora polygonifera Gilbert, 1905; Nemichthys acanthonotus Alcock, 1894; Nemichthys avocetta Jordan & Gilbert, 1881; Nemichthys fronto Garman, 1899; Nemichthys gaussiana (Pappenheim, 1914); Nemichthys mediterraneus Ariola, 1904; Nemichthys scalopaceus Richardson, 1848 (misspelling); Nemichthys scolopacea Richardson, 1848 (misspelling); Paravocettinops trilinearis Kanazawa & Maul, 1967; Tilurella gaussiana Pappenheim, 1915","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Melanostomias","Melanostomias valdiviae",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Photonectes","Photonectes margarita",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Amphitretidae","Japetella","Japetella diaphana",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax","Scombrolabrax heterolepis",NA,"species","adult",3.95,0.65,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax","Scombrolabrax heterolepis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hoedti",NA,"species","adult",3.3,0.4,"Relatives","NE","none",0,0
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx obscura",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria lucetia",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia labiata","Aurelia labiata","species","adult",3.83,0.28,NA,"NE","none",0,0
"Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia labiata","Aurelia labiata","species","juvenile",NA,NA,NA,"NE","none",0,0
"Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia labiata","Aurelia labiata","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Pleuronectiformes","Paralichthyidae","Hippoglossina","Hippoglossina stomata",NA,"species","adult",4,0.2,"Relatives","LC","none",0,1
"Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae","Parapasiphae sulcatifrons",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus saurus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus saurus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Syngnathiformes","Centriscidae","Macroramphosus","Macroramphosus scolopax",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Coryphaenidae","Coryphaena","Coryphaena hippurus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus","Ceratoscopelus maderensis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Hygophum","Hygophum hygomii",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Argentiniformes","Opisthoproctidae","Monacoa","Monacoa grimaldii",NA,"species","adult",4,0.28,"Species","LC","none",0,0
"Actinopterygii","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus ferox",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beloniformes","Belonidae","Belone","Belone belone",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Sparidae","Boops","Boops boops",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis maculata",NA,"species","adult",3.47,0.45,"Species","LC","commercial",1,0
"Actinopterygii","Beloniformes","Scomberesocidae","Cololabis","Cololabis saira",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Priacanthidae","Cookeolus","Cookeolus japonicus",NA,"species","adult",3.5,0.6,"Species","LC","commercial",1,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps capensis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps capensis",NA,"species","adult",3.4,0.45,"Species","LC","minor commercial",1,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps capensis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Scorpaeniformes","Dactylopteridae","Dactyloptena","Dactyloptena orientalis",NA,"species","adult",3.68,0.55,"Species","LC","minor commercial",1,0
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus lucidus",NA,"species","adult",3,0,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus ostenfeldi",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus perspicillatus",NA,"species","adult",3.12,0.29,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Electrona","Electrona risso",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus chalcogrammus","Theragra chalcogramma; Gadus minor Döderlein, 1887; Gadus periscopus Cope, 1873; Pollachius chalcogrammus (Pallas, 1814); Pollachius chalcogrammus fucensis Jordan & Gilbert, 1893; Theragra chalcogrammus chalcogrammus (Pallas, 1814); Theragra fucensis (Jordan & Gilbert, 1893)","species","adult",3.6,0.1,"Species","NE","highly commercial",1,0
"Actinopterygii","Scorpaeniformes","Cottidae","Hemilepidotus","Hemilepidotus spinosus","Hemilepidotus spinosus","species","juvenile",NA,NA,NA,"NE","none",0,0
